ITighteningSystemAssetType,1002,ObjectType
IControllerType,1003,ObjectType
IToolType,1004,ObjectType
TighteningSystemType,1005,ObjectType
JoiningSystemEvent,1006,ObjectType
ResultReadyEventType,1007,ObjectType
IServoType,1008,ObjectType
IPowerSupplyType,1009,ObjectType
IBatteryType,1010,ObjectType
ISensorType,1011,ObjectType
IFeederType,1012,ObjectType
IMemoryDeviceType,1013,ObjectType
ICableType,1014,ObjectType
IAccessoryType,1015,ObjectType
ISubComponentType,1016,ObjectType
ResultManagementType,1017,ObjectType
ResultType,2001,VariableType
ErrorInformationType,2002,VariableType
ResultValueType,2003,VariableType
StepResultType,2004,VariableType
StepTraceType,2005,VariableType
TraceContentType,2006,VariableType
TighteningResultType,2007,VariableType
TraceType,2009,VariableType
TighteningTraceType,2010,VariableType
JoiningDataVariableType,2011,VariableType
ProcessingTimesDataType,3002,DataType
TagDataType,3003,DataType
ResultDataType,3004,DataType
TighteningResultDataType,3005,DataType
ErrorInformationDataType,3006,DataType
ResultValueDataType,3007,DataType
ResultEvaluation,3008,DataType
StepResultDataType,3009,DataType
TraceDataType,3011,DataType
TighteningTraceDataType,3012,DataType
StepTraceDataType,3013,DataType
TraceContentDataType,3014,DataType
ProcessingTimesDataType_Encoding_DefaultBinary,5001,Object
ProcessingTimesDataType_Encoding_DefaultXml,5002,Object
ProcessingTimesDataType_Encoding_DefaultJson,5003,Object
TighteningSystemType_AssetManagement,5004,Object
ITighteningSystemAssetType_GeneralInformation,5005,Object
IControllerType_Parameters,5006,Object
IServoType_Parameters,5007,Object
IToolType_Parameters,5008,Object
IBatteryType_Parameters,5009,Object
ICableType_Parameters,5010,Object
IFeederType_Parameters,5011,Object
IPowerSupplyType_Parameters,5012,Object
IMemoryDeviceType_Parameters,5013,Object
ISensorType_Parameters,5014,Object
ISensorType_CalibrationInformation,5015,Object
TighteningSystemType_AssetManagement_Assets,5016,Object
TagDataType_Encoding_DefaultBinary,5017,Object
TighteningSystemType_AssetManagement_Assets_Controllers,5018,Object
ISubComponentType_Parameters,5019,Object
ITighteningSystemAssetType_ServiceInformation,5020,Object
TighteningSystemType_AssetManagement_Assets_Tools,5021,Object
TighteningSystemType_AssetManagement_Assets_Servos,5022,Object
TighteningSystemType_AssetManagement_Assets_MemoryDevices,5023,Object
IAccessoryType_Parameters,5024,Object
TighteningSystemType_AssetManagement_Assets_Sensors,5025,Object
TighteningSystemType_SystemInformation,5026,Object
TighteningSystemType_AssetManagement_Assets_Cables,5028,Object
TighteningSystemType_AssetManagement_Assets_Batteries,5029,Object
TighteningSystemType_AssetManagement_Assets_PowerSupplies,5030,Object
TighteningSystemType_AssetManagement_Assets_Feeders,5031,Object
TighteningSystemType_AssetManagement_Assets_Accessories,5032,Object
TighteningSystemType_AssetManagement_Assets_SubComponents,5033,Object
TighteningSystemType_AssetManagement_Assets_Accessories_Accessory,5034,Object
TighteningSystemType_AssetManagement_Assets_Batteries_Battery,5035,Object
TighteningSystemType_AssetManagement_Assets_Cables_Cable,5036,Object
TighteningSystemType_AssetManagement_Assets_Controllers_Controller,5037,Object
TighteningSystemType_AssetManagement_Assets_Feeders_Feeder,5038,Object
TighteningSystemType_AssetManagement_Assets_MemoryDevices_MemoryDevice,5039,Object
TighteningSystemType_AssetManagement_Assets_PowerSupplies_PowerSupply,5040,Object
TighteningSystemType_AssetManagement_Assets_Sensors_Sensor,5041,Object
TighteningSystemType_AssetManagement_Assets_Servos_Servo,5042,Object
TighteningSystemType_AssetManagement_Assets_SubComponents_SubComponent,5043,Object
TighteningSystemType_AssetManagement_Assets_Tools_Tool,5044,Object
ResultDataType_Encoding_DefaultBinary,5046,Object
ResultDataType_Encoding_DefaultXml,5047,Object
ResultDataType_Encoding_DefaultJson,5048,Object
TighteningResultDataType_Encoding_DefaultBinary,5049,Object
TighteningResultDataType_Encoding_DefaultXml,5050,Object
TighteningResultDataType_Encoding_DefaultJson,5051,Object
ITighteningSystemAssetType_Identification,5052,Object
ErrorInformationDataType_Encoding_DefaultBinary,5053,Object
ErrorInformationDataType_Encoding_DefaultXml,5054,Object
ErrorInformationDataType_Encoding_DefaultJson,5055,Object
ResultValueDataType_Encoding_DefaultBinary,5056,Object
ResultValueDataType_Encoding_DefaultXml,5057,Object
ResultValueDataType_Encoding_DefaultJson,5058,Object
StepResultDataType_Encoding_DefaultBinary,5059,Object
StepResultDataType_Encoding_DefaultXml,5060,Object
StepResultDataType_Encoding_DefaultJson,5061,Object
TraceDataType_Encoding_DefaultBinary,5062,Object
TraceDataType_Encoding_DefaultXml,5063,Object
TraceDataType_Encoding_DefaultJson,5064,Object
TighteningTraceDataType_Encoding_DefaultBinary,5065,Object
TighteningTraceDataType_Encoding_DefaultXml,5066,Object
TighteningTraceDataType_Encoding_DefaultJson,5067,Object
StepTraceDataType_Encoding_DefaultBinary,5068,Object
StepTraceDataType_Encoding_DefaultXml,5069,Object
StepTraceDataType_Encoding_DefaultJson,5070,Object
TraceContentDataType_Encoding_DefaultBinary,5071,Object
TraceContentDataType_Encoding_DefaultXml,5072,Object
TraceContentDataType_Encoding_DefaultJson,5073,Object
Server_Namespaces_http___opcfoundation_org_UA_IJT_,5074,Object
TagDataType_Encoding_DefaultXml,5075,Object
TagDataType_Encoding_DefaultJson,5076,Object
ResultManagementType_Results,5077,Object
TighteningSystemType_ResultManagement,5078,Object
TighteningSystemType_ResultManagement_Results,5079,Object
BinarySchema_TypeDictionary_BinarySchema,6001,Variable
BinarySchema_TypeDictionary_BinarySchema_NamespaceUri,6002,Variable
XmlSchema_TypeDictionary_XmlSchema,6003,Variable
XmlSchema_TypeDictionary_XmlSchema_NamespaceUri,6004,Variable
BinarySchema_TypeDictionary_BinarySchema_ProcessingTimesDataType,6005,Variable
XmlSchema_TypeDictionary_XmlSchema_ProcessingTimesDataType,6006,Variable
ResultReadyEventType_Result,6007,Variable
ErrorInformationType_ErrorType,6008,Variable
ResultReadyEventType_Result_CreationTime,6009,Variable
ResultType_Classification,6010,Variable
ResultType_ResultEvaluation,6011,Variable
ResultReadyEventType_Result_ProcessingTimes,6012,Variable
ResultReadyEventType_Result_ResultId,6013,Variable
ResultType_OperationMode,6014,Variable
TighteningResultType_Errors,6015,Variable
TighteningResultType_FailureReason,6016,Variable
TighteningTraceType_StepTraces,6017,Variable
TighteningResultType_Trace,6018,Variable
TraceType_TraceId,6019,Variable
TraceType_ResultId,6020,Variable
ResultType_ResultId,6021,Variable
ResultType_CreationTime,6022,Variable
ResultType_ProcessingTimes,6023,Variable
TighteningResultType_OverallResultValues,6024,Variable
ResultType_ResultEvaluationDetails,6025,Variable
ResultType_Tags,6026,Variable
TighteningResultType_StepResults,6027,Variable
ResultValueType_ResultEvaluation,6028,Variable
ResultType_IsSimulated,6029,Variable
ResultType_IsPartial,6030,Variable
ResultType_GeneratorAssetId,6031,Variable
ResultType_ReporterAssetId,6032,Variable
ResultType_ResultContent,6033,Variable
ResultManagementType_Results_ResultVariable,6034,Variable
BinarySchema_TypeDictionary_BinarySchema_TagDataType,6035,Variable
ErrorInformationType_ErrorId,6036,Variable
ResultValueType_ValueTag,6037,Variable
ErrorInformationType_ErrorMessage,6038,Variable
JoiningSystemEvent_JoiningTechnology,6039,Variable
ResultValueType_ViolationConsequence,6040,Variable
ErrorInformationType_LegacyError,6041,Variable
JoiningDataVariableType_EngineeringUnits,6042,Variable
StepTraceType_SamplingInterval,6043,Variable
TighteningSystemType_SystemInformation_Name,6044,Variable
XmlSchema_TypeDictionary_XmlSchema_TagDataType,6045,Variable
StepTraceType_StepTraceContent,6046,Variable
ResultValueType_ViolationType,6047,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__IsNamespaceSubset,6048,Variable
StepResultType_StepResultValues,6049,Variable
ResultValueType_Name,6050,Variable
ResultValueType_Value,6051,Variable
StepResultType_ResultEvalution,6052,Variable
ResultValueType_ValueId,6053,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__NamespacePublicationDate,6054,Variable
StepResultType_StepTraceId,6055,Variable
ResultValueType_TracePointIndex,6056,Variable
ResultValueType_TracePointTimeOffset,6057,Variable
ResultValueType_ReporterId,6058,Variable
StepTraceType_StepTraceId,6059,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__NamespaceUri,6060,Variable
ResultValueType_SensorId,6061,Variable
ResultValueType_LowLimit,6062,Variable
ResultValueType_TargetValue,6063,Variable
ResultValueType_ResultStep,6064,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__NamespaceVersion,6065,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__StaticNodeIdTypes,6066,Variable
StepResultType_StepResultId,6067,Variable
StepResultType_ProgramStepId,6068,Variable
StepResultType_ProgramStep,6069,Variable
StepResultType_Name,6070,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__StaticNumericNodeIdRange,6071,Variable
StepResultType_StartTimeOffset,6072,Variable
Server_Namespaces_http___opcfoundation_org_UA_IJT__StaticStringNodeIdPattern,6073,Variable
TighteningSystemType_SystemInformation_IntegratorName,6074,Variable
ITighteningSystemAssetType_GeneralInformation_ProductInstanceId,6075,Variable
ITighteningSystemAssetType_GeneralInformation_SupplierCode,6076,Variable
ITighteningSystemAssetType_GeneralInformation_ErrorMessage,6077,Variable
ResultValueType_HighLimit,6078,Variable
StepTraceType_StepResultId,6079,Variable
StepTraceType_NumberOfTracePoints,6080,Variable
StepTraceType_StartTimeOffset,6081,Variable
ITighteningSystemAssetType_GeneralInformation_ErrorTimestamp,6082,Variable
ITighteningSystemAssetType_GeneralInformation_ErrorCode,6083,Variable
JoiningDataVariableType_PhysicalQuantity,6084,Variable
TraceContentType_Values,6085,Variable
TraceContentType_SensorId,6086,Variable
TraceContentType_Name,6087,Variable
TraceContentType_Description,6088,Variable
ResultManagementType_DefaultInstanceBrowseName,6089,Variable
ITighteningSystemAssetType_GeneralInformation_Temperature,6090,Variable
ITighteningSystemAssetType_GeneralInformation_Uptime,6091,Variable
ResultManagementType_GetLatestResult_InputArguments,6092,Variable
ResultManagementType_Results_ResultVariable_ResultId,6093,Variable
ResultManagementType_GetLatestResult_OutputArguments,6094,Variable
TighteningSystemType_SystemInformation_SystemId,6095,Variable
TighteningSystemType_SystemInformation_Description,6096,Variable
TighteningSystemType_SystemInformation_Location,6097,Variable
ResultType_ResultEvaluationCode,6098,Variable
ResultType_SequenceNumber,6099,Variable
TighteningResultType_ProgramId,6100,Variable
TighteningResultType_ProgramVersionId,6101,Variable
TighteningResultType_JointId,6102,Variable
ResultManagementType_GetResultById_InputArguments,6103,Variable
ResultManagementType_GetResultById_OutputArguments,6104,Variable
ResultManagementType_GetResultListFiltered_InputArguments,6105,Variable
ResultManagementType_GetResultListFiltered_OutputArguments,6106,Variable
TighteningResultType_FailingStepResultId,6108,Variable
ResultManagementType_ReleaseResultHandle_InputArguments,6109,Variable
ITighteningSystemAssetType_GeneralInformation_Description,6110,Variable
ITighteningSystemAssetType_ServiceInformation_ServiceDate,6111,Variable
ITighteningSystemAssetType_ServiceInformation_ServicePlace,6112,Variable
ITighteningSystemAssetType_ServiceInformation_NextServiceDate,6113,Variable
ITighteningSystemAssetType_ServiceInformation_ServiceCycleSpan,6114,Variable
ITighteningSystemAssetType_ServiceInformation_ServiceCycleCount,6115,Variable
ITighteningSystemAssetType_ServiceInformation_NumberOfServices,6116,Variable
IAccessoryType_Parameters_Type,6117,Variable
IServoType_Parameters_NodeNumber,6118,Variable
IBatteryType_Parameters_NominalVoltage,6119,Variable
ResultManagementType_ReleaseResultHandle_OutputArguments,6120,Variable
IBatteryType_Parameters_Capacity,6121,Variable
IBatteryType_Parameters_ChargeCycleCount,6122,Variable
IBatteryType_Parameters_StateOfCharge,6123,Variable
TighteningSystemType_ResultManagement_Results_ResultVariable,6124,Variable
IBatteryType_Parameters_StateOfHealth,6125,Variable
IBatteryType_Parameters_Type,6126,Variable
IBatteryType_Parameters_NumberOfTightenings,6127,Variable
IControllerType_Parameters_Type,6128,Variable
IControllerType_Parameters_Type_EnumStrings,6129,Variable
ICableType_Parameters_Type,6130,Variable
ICableType_Parameters_Type_EnumStrings,6131,Variable
ICableType_Parameters_CableLength,6132,Variable
IToolType_Parameters_Type,6133,Variable
IToolType_Parameters_Type_EnumStrings,6134,Variable
IToolType_Parameters_DesignType,6135,Variable
IToolType_Parameters_DesignType_EnumStrings,6136,Variable
IToolType_Parameters_DriveMethod,6137,Variable
IToolType_Parameters_DriveMethod_EnumStrings,6138,Variable
IToolType_Parameters_DriveType,6139,Variable
IToolType_Parameters_DriveType_EnumStrings,6140,Variable
IToolType_Parameters_MaxTorque,6141,Variable
ITighteningSystemAssetType_Identification_Manufacturer,6142,Variable
ITighteningSystemAssetType_Identification_SerialNumber,6143,Variable
ITighteningSystemAssetType_Identification_AssetId,6144,Variable
IFeederType_Parameters_Material,6145,Variable
IFeederType_Parameters_Type,6146,Variable
IFeederType_Parameters_Type_EnumStrings,6147,Variable
IFeederType_Parameters_FillLevel,6148,Variable
IFeederType_Parameters_FeedingSpeed,6149,Variable
IMemoryDeviceType_Parameters_Type,6150,Variable
IToolType_Parameters_MinTorque,6151,Variable
IToolType_Parameters_ShutOffMethod,6152,Variable
IToolType_Parameters_ShutOffMethod_EnumStrings,6153,Variable
IMemoryDeviceType_Parameters_StorageCapacity,6154,Variable
IMemoryDeviceType_Parameters_UsedSpace,6155,Variable
IPowerSupplyType_Parameters_InputSpecification,6156,Variable
IPowerSupplyType_Parameters_NominalPower,6157,Variable
IPowerSupplyType_Parameters_ActualPower,6158,Variable
IToolType_Parameters_MaxSpeed,6159,Variable
IToolType_Parameters_MotorType,6160,Variable
IToolType_Parameters_TotalNumberOfTighteningsSinceService,6161,Variable
ISensorType_CalibrationInformation_Value,6162,Variable
ISensorType_CalibrationInformation_CalibrationDate,6163,Variable
ISensorType_CalibrationInformation_CalibrationPlace,6164,Variable
IToolType_Parameters_TotalNumberOfTightenings,6165,Variable
ISensorType_CalibrationInformation_NextCalibrationDate,6166,Variable
ISensorType_CalibrationInformation_SensorScale,6167,Variable
ISensorType_CalibrationInformation_CertificateUri,6168,Variable
ISensorType_Parameters_Type,6169,Variable
ISensorType_Parameters_Type_EnumStrings,6170,Variable
ISensorType_Parameters_OverloadCount,6171,Variable
TighteningSystemType_ResultManagement_Results_ResultVariable_ResultId,6172,Variable
TighteningSystemType_ResultManagement_DefaultInstanceBrowseName,6173,Variable
TighteningSystemType_ResultManagement_GetLatestResult_InputArguments,6174,Variable
