ExampleMachineType,1002,ObjectType
ExampleComponentType,1009,ObjectType
ExampleMachineType_Identification,5001,Object
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example_,5002,Object
Machines_ExampleMachine01,5003,Object
Machines_ExampleMachine01_Identification,5004,Object
ExampleMachineType_Components,5005,Object
Machines_ExampleMachine01_Components,5006,Object
ExampleMachineType_MachineryBuildingBlocks,5007,Object
Machines_ExampleMachine01_MachineryBuildingBlocks,5008,Object
ExampleMachineType_MachineryBuildingBlocks_MachineryItemState,5009,Object
Machines_ExampleMachine01_MachineryBuildingBlocks_MachineryItemState,5010,Object
ExampleMachineType_MachineryBuildingBlocks_MachineryOperationMode,5011,Object
Machines_ExampleMachine01_MachineryBuildingBlocks_MachineryOperationMode,5012,Object
ExampleMachineType_Components_MyComponent,5013,Object
ExampleMachineType_Components_MyComponent_Identification,5014,Object
Machines_ExampleMachine01_Components_MyComponent,5015,Object
Machines_ExampleMachine01_Components_MyComponent_Identification,5016,Object
ExampleComponentType_Identification,5044,Object
ExampleMachineType_Identification_Manufacturer,6001,Variable
ExampleMachineType_Identification_ProductInstanceUri,6002,Variable
ExampleMachineType_Identification_SerialNumber,6003,Variable
ExampleMachineType_Identification_AssetId,6004,Variable
ExampleMachineType_Identification_ComponentName,6005,Variable
ExampleMachineType_Identification_DeviceClass,6006,Variable
ExampleMachineType_Identification_HardwareRevision,6007,Variable
ExampleMachineType_Identification_InitialOperationDate,6008,Variable
ExampleMachineType_Identification_Location,6009,Variable
ExampleMachineType_Identification_ManufacturerUri,6010,Variable
ExampleMachineType_Identification_Model,6011,Variable
ExampleMachineType_Identification_MonthOfConstruction,6012,Variable
ExampleMachineType_Identification_ProductCode,6013,Variable
ExampleMachineType_Identification_SoftwareRevision,6014,Variable
ExampleMachineType_Identification_YearOfConstruction,6015,Variable
Machines_ExampleMachine01_Identification_AssetId,6016,Variable
Machines_ExampleMachine01_Identification_ComponentName,6017,Variable
Machines_ExampleMachine01_Identification_DeviceClass,6018,Variable
Machines_ExampleMachine01_Identification_HardwareRevision,6019,Variable
Machines_ExampleMachine01_Identification_InitialOperationDate,6020,Variable
Machines_ExampleMachine01_Identification_Location,6021,Variable
Machines_ExampleMachine01_Identification_ManufacturerUri,6022,Variable
Machines_ExampleMachine01_Identification_Model,6023,Variable
Machines_ExampleMachine01_Identification_MonthOfConstruction,6024,Variable
Machines_ExampleMachine01_Identification_ProductCode,6025,Variable
Machines_ExampleMachine01_Identification_SoftwareRevision,6026,Variable
Machines_ExampleMachine01_Identification_YearOfConstruction,6027,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__IsNamespaceSubset,6028,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__NamespacePublicationDate,6029,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__NamespaceUri,6030,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__NamespaceVersion,6031,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__StaticNodeIdTypes,6032,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__StaticNumericNodeIdRange,6033,Variable
Server_Namespaces_http___opcfoundation_org_UA_Machinery_Example__StaticStringNodeIdPattern,6034,Variable
ExampleMachineType_MachineryBuildingBlocks_MachineryItemState_CurrentState,6035,Variable
ExampleMachineType_MachineryBuildingBlocks_MachineryItemState_CurrentState_Id,6036,Variable
Machines_ExampleMachine01_MachineryBuildingBlocks_MachineryItemState_CurrentState,6037,Variable
Machines_ExampleMachine01_Identification_Manufacturer,6038,Variable
Machines_ExampleMachine01_Identification_ProductInstanceUri,6039,Variable
Machines_ExampleMachine01_Identification_SerialNumber,6040,Variable
Machines_ExampleMachine01_MachineryBuildingBlocks_MachineryItemState_CurrentState_Id,6041,Variable
ExampleMachineType_MachineryBuildingBlocks_MachineryOperationMode_CurrentState,6042,Variable
ExampleMachineType_MachineryBuildingBlocks_MachineryOperationMode_CurrentState_Id,6043,Variable
Machines_ExampleMachine01_MachineryBuildingBlocks_MachineryOperationMode_CurrentState,6044,Variable
Machines_ExampleMachine01_MachineryBuildingBlocks_MachineryOperationMode_CurrentState_Id,6045,Variable
ExampleMachineType_Components_MyComponent_Identification_DeviceRevision,6047,Variable
ExampleMachineType_Components_MyComponent_Identification_Manufacturer,6048,Variable
ExampleMachineType_Components_MyComponent_Identification_SerialNumber,6049,Variable
Machines_ExampleMachine01_Components_MyComponent_Identification_DeviceRevision,6051,Variable
Machines_ExampleMachine01_Components_MyComponent_Identification_Manufacturer,6052,Variable
Machines_ExampleMachine01_Components_MyComponent_Identification_SerialNumber,6053,Variable
ExampleComponentType_Identification_DeviceRevision,6080,Variable
ExampleComponentType_Identification_Manufacturer,6081,Variable
ExampleComponentType_Identification_SerialNumber,6082,Variable
