CoolingSystemType,1001,ObjectType
AirnetOperationalType,1002,ObjectType
DrainOperationalType,1003,ObjectType
AnalysisType,1004,ObjectType
ChargingSystemType,1005,ObjectType
OperationalType,1006,ObjectType
AirnetType,1007,ObjectType
CompressorDesignType,1008,ObjectType
FilterDesignType,1009,ObjectType
ElectricalQuantitiesType,1011,ObjectType
FluidQuantitiesType,1012,ObjectType
FluidCircuitType,1013,ObjectType
ElectricalCircuitType,1014,ObjectType
SensorType,1015,ObjectType
AirnetConfigurationType,1016,ObjectType
MCSType,1017,ObjectType
StatisticsType,1018,ObjectType
MCSConfigurationType,1019,ObjectType
EventsType,1020,ObjectType
CASComponentType,1021,ObjectType
ReceiverType,1022,ObjectType
ReceiverDesignType,1023,ObjectType
ValveType,1024,ObjectType
DrainType,1025,ObjectType
SeparatorType,1026,ObjectType
CompressorStatisticsType,1027,ObjectType
MaintenanceType,1028,ObjectType
ConverterType,1029,ObjectType
DryerType,1030,ObjectType
SensorDesignType,1031,ObjectType
ValveDesignType,1032,ObjectType
DryerDesignType,1033,ObjectType
FilterType,1034,ObjectType
CASType,1035,ObjectType
DrainDesignType,1036,ObjectType
ConfigurationType,1037,ObjectType
AirnetsType,1038,ObjectType
CompressorType,1039,ObjectType
SeparatorDesignType,1040,ObjectType
ConverterDesignType,1041,ObjectType
HeatRecoverySystemType,1042,ObjectType
ParticleType,1043,ObjectType
DesignType,1044,ObjectType
CompressorOperationalType,1045,ObjectType
ConverterOperationalType,1046,ObjectType
ComponentsGroupType,1047,ObjectType
CommunicationSettingsType,1048,ObjectType
AnalysesType,1049,ObjectType
AirnetComponentsType,1050,ObjectType
CASIdentificationType,1051,ObjectType
DryerOperationalType,1052,ObjectType
ValveOperationalType,1053,ObjectType
CalibrationType,1054,ObjectType
HealthStateEnum,3003,DataType
ReceiverTypeEnum,3004,DataType
FilterTypeEnum,3005,DataType
FluidTypeEnum,3006,DataType
FilterClassDataType,3007,DataType
FilterClassEnum,3008,DataType
IntegratedStateEnum,3009,DataType
SensorTechnologyOptionSet,3010,DataType
ValveTypeEnum,3011,DataType
DrainTypeEnum,3012,DataType
SeparatorTypeEnum,3013,DataType
OperatingStateEnum,3014,DataType
ConverterTypeEnum,3015,DataType
IpVersionEnum,3016,DataType
DryerTypeEnum,3017,DataType
CompressorTypeEnum,3018,DataType
LubricationTypeEnum,3019,DataType
DisplacementTypeEnum,3020,DataType
SensorTypeEnum,3021,DataType
AirnetHealthStateEnum,3022,DataType
AirnetIntegratedStateEnum,3023,DataType
AirnetOperatingStateEnum,3024,DataType
CompressorOperatingStateEnum,3025,DataType
DryerOperatingStateEnum,3026,DataType
AirnetType_Components,5001,Object
SensorType_Calibration,5002,Object
CASType_Identification,5003,Object
MCSType_Events_Service,5004,Object
CASComponentType_Identification,5005,Object
CASType_Airnets,5006,Object
FluidQuantitiesType_ParticlesPerSizeRange,5007,Object
AirnetType_Operational,5008,Object
AirnetType_Identification,5009,Object
CASComponentType_Design,5010,Object
ComponentsGroupType_Compressors,5011,Object
ComponentsGroupType_ChargingSystems,5012,Object
CASType_Components,5013,Object
ComponentsGroupType_CondensateDrains,5014,Object
AirnetType_Configuration,5015,Object
ComponentsGroupType_CondensateSeparators,5016,Object
MCSType_Identification,5017,Object
MCSType_Statistics,5018,Object
MCSType_Configuration,5019,Object
MCSType_Events,5020,Object
MCSType_Operational,5021,Object
MCSType_Analyses,5022,Object
ComponentsGroupType_Converters,5023,Object
ComponentsGroupType_CoolingSystems,5024,Object
MCSConfigurationType_ConfigurationFile,5025,Object
MCSConfigurationType_CommunicationSettings,5026,Object
AnalysesType_PrefabAnalysis,5027,Object
ComponentsGroupType_Dryers,5028,Object
AirnetsType_Component,5029,Object
AirnetsType_Component_Identification,5030,Object
AirnetType_ProcessFluidCircuit,5031,Object
AirnetsType_Component_Ambient,5032,Object
CASComponentType_Maintenance,5033,Object
AirnetType_ProcessFluidCircuit_Delta,5034,Object
CASComponentType_Events,5035,Object
CASComponentType_Operational,5036,Object
AirnetType_ProcessFluidCircuit_Inlet,5037,Object
CASComponentType_Configuration,5038,Object
DrainType_Design,5039,Object
AirnetType_ProcessFluidCircuit_Outlet,5040,Object
AirnetType_ProcessFluidCircuit_Delta_ParticlesPerSizeRange,5041,Object
FilterClassDataType_Encoding_DefaultBinary,5042,Object
FilterClassDataType_Encoding_DefaultXml,5043,Object
FilterClassDataType_Encoding_DefaultJson,5044,Object
FluidCircuitType_Inlet_ParticlesPerSizeRange,5045,Object
AirnetType_ProcessFluidCircuit_Outlet_ParticlesPerSizeRange,5046,Object
