PartLoadPrognosisType,1,ObjectType
PrognosisListType,2,ObjectType
PrognosisType,3,ObjectType
ToolLoadPrognosisType,4,ObjectType
PartUnloadPrognosisType,5,ObjectType
UtilityChangePrognosisType,6,ObjectType
NotificationType,7,ObjectType
ProcessChangeoverPrognosisType,8,ObjectType
MaintenancePrognosisType,9,ObjectType
ManualActivityPrognosisType,10,ObjectType
MachineToolIdentificationType,11,ObjectType
EquipmentType,12,ObjectType
MachineToolType,13,ObjectType
MonitoringType,14,ObjectType
ProductionProgramStateMachineType,15,ObjectType
ChannelMonitoringType,16,ObjectType
ProductionProgramTransitionEventType,17,ObjectType
ToolUnloadPrognosisType,18,ObjectType
InterruptionConditionType,19,ObjectType
ProductionStatisticsType,20,ObjectType
ProductionType,21,ObjectType
SpindleMonitoringType,22,ObjectType
ElementMonitoringType,23,ObjectType
ProductionStateMachineType,24,ObjectType
MachineOperationMonitoringType,26,ObjectType
ProductionPartTransitionEventType,27,ObjectType
ProductionJobStateMachineType,28,ObjectType
ProductionJobType,29,ObjectType
ProductionJobListType,30,ObjectType
ProductionJobTransitionEventType,31,ObjectType
ProductionActiveProgramType,32,ObjectType
ChannelModifierType,33,ObjectType
ProductionPartSetType,34,ObjectType
NotificationEventType,35,ObjectType
LaserMonitoringType,36,ObjectType
ProductionJobEndPrognosisType,37,ObjectType
MessagesType,38,ObjectType
AlertType,39,ObjectType
ProductionPartStateMachineType,40,ObjectType
WorkingUnitMonitoringType,41,ObjectType
EDMGeneratorMonitoringType,42,ObjectType
SoftwareIdentificationType,43,ObjectType
ToolListType,44,ObjectType
ToolChangePrognosisType,45,ObjectType
CombinedChannelMonitoringType,46,ObjectType
OperatorConditionClassType,47,ObjectType
ClampingConditionClassType,48,ObjectType
BaseToolType,49,ObjectType
ToolType,50,ObjectType
MultiToolType,51,ObjectType
ManualProcessStepConditionClassType,52,ObjectType
MeasurementConditionClassType,53,ObjectType
PartMissingConditionClassType,54,ObjectType
ProcessIrregularityConditionClassType,55,ObjectType
ProductionPartType,56,ObjectType
ToolBreakageConditionClassType,57,ObjectType
ToolChangeConditionClassType,58,ObjectType
ProductionProgramType,59,ObjectType
UtilityConditionClassType,60,ObjectType
ToolLifeType,61,VariableType
ProcessIrregularity,62,DataType
PartQuality,63,DataType
ChannelState,64,DataType
MachineOperationMode,65,DataType
ToolLocked,66,DataType
ChannelMode,67,DataType
ToolLifeIndication,68,DataType
ToolManagement,69,DataType
LaserState,70,DataType
EDMGeneratorState,71,DataType
ProductionJobType_PartSets,72,Object
MultiToolType_Tool,73,Object
ProductionJobListType_OrderedObject_Placeholder,74,Object
