MiningEquipmentType,1002,ObjectType
MiningEquipmentIdentificationType,1003,ObjectType
StructuredArrayItemType,2002,VariableType
LongwallShieldOffsetArrayItemType,2003,VariableType
LongwallShieldOffsetDataType,3002,DataType
LongwallShieldOffsetDataType_Encoding_DefaultBinary,5001,Object
LongwallShieldOffsetDataType_Encoding_DefaultXml,5002,Object
LongwallShieldOffsetDataType_Encoding_DefaultJson,5003,Object
Server_Namespaces_http___opcfoundation_org_UA_Mining_General_,5004,Object
MiningEquipmentType_MiningEquipmentIdentification,5005,Object
MiningEquipmentIdentificationType_DeviceTypeImage,5006,Object
MiningEquipmentIdentificationType_Documentation,5007,Object
MiningEquipmentIdentificationType_ImageSet,5008,Object
MiningEquipmentIdentificationType_ProtocolSupport,5009,Object
MiningEquipmentType_Components,5010,Object
TypeDictionary_BinarySchema,6001,Variable
TypeDictionary_BinarySchema_NamespaceUri,6002,Variable
TypeDictionary_XmlSchema,6003,Variable
TypeDictionary_XmlSchema_NamespaceUri,6004,Variable
TypeDictionary_BinarySchema_ShieldOffsetDataType,6005,Variable
TypeDictionary_XmlSchema_ShieldOffsetDataType,6006,Variable
StructuredArrayItemType_EURange,6007,Variable
StructuredArrayItemType_EngineeringUnits,6008,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__IsNamespaceSubset,6009,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__NamespacePublicationDate,6010,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__NamespaceUri,6011,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__NamespaceVersion,6012,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__StaticNodeIdTypes,6013,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__StaticNumericNodeIdRange,6014,Variable
Server_Namespaces_http___opcfoundation_org_UA_Mining_General__StaticStringNodeIdPattern,6015,Variable
LongwallShieldOffsetArrayItemType_EngineeringUnits,6016,Variable
LongwallShieldOffsetArrayItemType_EURange,6017,Variable
StructuredArrayItemType_InstrumentRange,6018,Variable
MiningEquipmentType_MiningEquipmentIdentification_DeviceClass,6019,Variable
MiningEquipmentType_MiningEquipmentIdentification_Manufacturer,6020,Variable
MiningEquipmentType_MiningEquipmentIdentification_ManufacturerUri,6021,Variable
MiningEquipmentIdentificationType_DeviceTypeImage_ImageIdentifier,6022,Variable
MiningEquipmentIdentificationType_Documentation_DocumentIdentifier,6023,Variable
MiningEquipmentIdentificationType_ImageSet_ImageIdentifier,6024,Variable
MiningEquipmentIdentificationType_ProtocolSupport_ProtocolSupportIdentifier,6025,Variable
MiningEquipmentIdentificationType_DefaultInstanceBrowseName,6026,Variable
MiningEquipmentIdentificationType_AssetId,6027,Variable
MiningEquipmentIdentificationType_ManufacturerUri,6028,Variable
MiningEquipmentIdentificationType_Model,6029,Variable
MiningEquipmentType_MiningEquipmentIdentification_Model,6030,Variable
MiningEquipmentType_MiningEquipmentIdentification_ProductInstanceUri,6031,Variable
MiningEquipmentIdentificationType_DeviceClass,6032,Variable
MiningEquipmentType_MiningEquipmentIdentification_SerialNumber,6033,Variable
MiningEquipmentType_MiningEquipmentIdentification_AssetId,6034,Variable
