HaulOff_InterfaceType,1002,ObjectType
HaulOff_InterfaceType_Drives,5001,Object
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff_,5002,Object
HaulOff_InterfaceType_TemperatureZones,5003,Object
HaulOff_InterfaceType_TemperatureZones_Maintenance,5004,Object
HaulOff_InterfaceType_Force,5005,Object
HaulOff_InterfaceType_TemperatureZones_StartTempering,5006,Object
HaulOff_InterfaceType_Drives_NodeVersion,6001,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__IsNamespaceSubset,6002,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__NamespacePublicationDate,6003,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__NamespaceUri,6004,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__NamespaceVersion,6005,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__StaticNodeIdTypes,6006,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__StaticNumericNodeIdRange,6007,Variable
Server_Namespaces_http___opcfoundation_org_UA_PlasticsRubber_Extrusion_v2_HaulOff__StaticStringNodeIdPattern,6008,Variable
HaulOff_InterfaceType_TemperatureZones_NodeVersion,6009,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_Status,6010,Variable
HaulOff_InterfaceType_Force_ActualValue,6011,Variable
HaulOff_InterfaceType_Force_ActualValue_EURange,6012,Variable
HaulOff_InterfaceType_ClampClosed,6013,Variable
HaulOff_InterfaceType_TemperatureZones_StartTempering_Status,6014,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_AdditionalInformation,6015,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_Interval,6016,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_Interval_EURange,6017,Variable
HaulOff_InterfaceType_Force_ActualValue_EngineeringUnits,6018,Variable
HaulOff_InterfaceType_Force_AlarmSuppression,6019,Variable
HaulOff_InterfaceType_Force_AlarmSuppression_EnumValues,6020,Variable
HaulOff_InterfaceType_Force_AlarmSuppression_ValueAsText,6021,Variable
HaulOff_InterfaceType_Force_AutomaticMonitoring,6022,Variable
HaulOff_InterfaceType_Force_LowerTolerance,6023,Variable
HaulOff_InterfaceType_Force_LowerTolerance_EURange,6024,Variable
HaulOff_InterfaceType_Force_LowerTolerance2,6025,Variable
HaulOff_InterfaceType_Force_LowerTolerance2_EURange,6026,Variable
HaulOff_InterfaceType_Force_MaxValue,6027,Variable
HaulOff_InterfaceType_Force_MaxValue_EURange,6028,Variable
HaulOff_InterfaceType_Force_MinValue,6029,Variable
HaulOff_InterfaceType_Force_MinValue_EURange,6030,Variable
HaulOff_InterfaceType_Force_MonitoringSensitivity,6031,Variable
HaulOff_InterfaceType_Force_MonitoringSensitivity_EnumValues,6032,Variable
HaulOff_InterfaceType_Force_MonitoringSensitivity_ValueAsText,6033,Variable
HaulOff_InterfaceType_Force_SetRampDown,6034,Variable
HaulOff_InterfaceType_Force_SetRampDown_EURange,6035,Variable
HaulOff_InterfaceType_Force_SetRampUp,6036,Variable
HaulOff_InterfaceType_Force_SetRampUp_EURange,6037,Variable
HaulOff_InterfaceType_Force_SetValue,6038,Variable
HaulOff_InterfaceType_Force_SetValue_EURange,6039,Variable
HaulOff_InterfaceType_Force_UpperTolerance,6040,Variable
HaulOff_InterfaceType_Force_UpperTolerance_EURange,6041,Variable
HaulOff_InterfaceType_Force_UpperTolerance2,6042,Variable
HaulOff_InterfaceType_Force_UpperTolerance2_EURange,6043,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_RemainingInterval,6044,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_RemainingInterval_EURange,6045,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_TotalOperation,6046,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_TotalOperation_EURange,6047,Variable
HaulOff_InterfaceType_TemperatureZones_StartTempering_StartBlockedByClient,6048,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_Interval_EngineeringUnits,6049,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_RemainingInterval_EngineeringUnits,6050,Variable
HaulOff_InterfaceType_TemperatureZones_Maintenance_TotalOperation_EngineeringUnits,6051,Variable
HaulOff_InterfaceType_Force_LowerTolerance_EngineeringUnits,6107,Variable
HaulOff_InterfaceType_Force_LowerTolerance2_EngineeringUnits,6108,Variable
HaulOff_InterfaceType_Force_MaxValue_EngineeringUnits,6109,Variable
HaulOff_InterfaceType_Force_MinValue_EngineeringUnits,6110,Variable
HaulOff_InterfaceType_Force_SetRampDown_EngineeringUnits,6111,Variable
HaulOff_InterfaceType_Force_SetRampUp_EngineeringUnits,6112,Variable
HaulOff_InterfaceType_Force_SetValue_EngineeringUnits,6113,Variable
HaulOff_InterfaceType_Force_UpperTolerance_EngineeringUnits,6114,Variable
HaulOff_InterfaceType_Force_UpperTolerance2_EngineeringUnits,6115,Variable
HaulOff_InterfaceType_OpenClamp,7001,Method
HaulOff_InterfaceType_CloseClamp,7002,Method
HaulOff_InterfaceType_TemperatureZones_Maintenance_Reset,7003,Method
HaulOff_InterfaceType_TemperatureZones_StartTempering_StartRequest,7004,Method
HaulOff_InterfaceType_Force_ResetMonitoring,7005,Method
HaulOff_InterfaceType_TemperatureZones_StartTempering_StopRequest,7006,Method
